GeoName,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Arizona,315-316,"    Apparel, leather, and allied product manufacturing",Thousands of dollars,-9128,-1064,-7076,172,9622,-1279,-4439,-3891,-4006,-5535,-4823,-3549,-2243,-2246,-1896,-1316,-1033,-3827,-4675,-4403,-3304,-4052,-4750,6115
Arizona,322,    Paper manufacturing,Thousands of dollars,87497,108238,105365,99631,62704,59314,42258,52543,88807,91300,74894,54265,61204,84658,73684,84960,65643,55329,62625,100407,90828,109311,95967,115182
Arizona,323,    Printing and related support activities,Thousands of dollars,33150,66136,38305,30817,-5082,68603,73248,102244,162287,164370,128991,80948,131842,170961,162351,124501,122439,109182,147543,147444,225760,209665,196077,246992
Arizona,324,    Petroleum and coal products manufacturing,Thousands of dollars,6058,12611,6854,11395,12819,13566,32707,77055,90791,103405,158749,174923,94904,74748,73068,47103,63207,95792,127115,68357,80526,64809,67397,53055
Arizona,325,    Chemical manufacturing,Thousands of dollars,583066,564789,712810,561059,532725,253843,157991,167436,359611,440131,1010337,740525,1297518,1087593,1117918,754199,191845,296933,395729,465421,310732,385168,648241,640947
Arizona,326,    Plastics and rubber products manufacturing,Thousands of dollars,158542,151608,177223,76002,165552,195061,90225,117590,83582,140107,104901,172976,177724,232676,225685,306027,256224,217513,387764,296129,281244,337846,449647,471198
Arizona,42,  Wholesale trade,Thousands of dollars,2203701,2430806,2480005,2624294,2463172,2426175,2774533,3111905,3456612,3673990,4086726,4257157,4181438,4625308,4613249,5276703,5344195,5513539,6045049,6117660,6390284,6582972,6732479,7232797
Arizona,44-45,  Retail trade,Thousands of dollars,2327841,2749127,2701991,2673285,2733016,2911891,3227937,3494654,4204656,4646055,4071019,3528291,3605957,3783302,3743753,4236029,4383492,4482431,4589803,4729447,4683381,4728956,4997198,6753049
Arizona,48-49,  Transportation and warehousing,Thousands of dollars,938549,940508,909969,915707,850747,829852,1091762,1431285,1800318,2148919,1874036,1958100,1833607,2468466,2329002,2669652,2509978,3082394,3208616,3325101,3299481,3184757,3526523,2307653
Arizona,481,   Air transportation,Thousands of dollars,408522,281312,218033,121038,50662,-8402,147978,269508,360884,409535,409582,317364,433139,969624,709326,987966,836867,1249097,1312981,1415047,1371530,1184667,1403985,138685
Arizona,482,   Rail transportation,Thousands of dollars,80702,108010,106489,142955,136993,120379,161324,188232,(D),335558,(D),(D),(D),(D),409522,423858,(D),(D),(D),416559,446434,(D),(D),(D)
Arizona,483,   Water transportation,Thousands of dollars,210,811,296,517,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),152,195,309
Arizona,484,   Truck transportation,Thousands of dollars,253613,305602,322174,359385,344292,355705,398869,493029,584184,696710,622419,559134,465257,505019,484563,516355,470899,576981,636268,666025,738316,810519,813718,881898
Arizona,485,   Transit and ground passenger transportation,Thousands of dollars,47273,57148,62181,65065,72793,75744,76100,88318,110829,142880,128508,142133,149803,173760,202413,222813,223708,246769,244992,234067,204059,153484,124574,123404
Arizona,486,   Pipeline transportation,Thousands of dollars,7536,12471,14294,4250,4710,10772,11536,10973,10134,10246,15068,18937,15781,24323,13133,21938,18814,22728,26849,29790,21929,21871,27118,26801
Arizona,"487-488, 492",   Other transportation and support activities,Thousands of dollars,113246,117812,119313,159850,(D),(D),(D),(D),382849,(D),294922,386158,335488,(D),(D),(D),406384,416619,448323,(D),(D),(D),(D),(D)
Arizona,493,   Warehousing and storage,Thousands of dollars,27449,57342,67189,62647,53438,60013,73440,85943,101304,122678,100060,123979,114948,104131,104063,99029,92926,78747,64370,68844,67798,100365,152642,58262
Arizona,51,  Information,Thousands of dollars,1958384,2243008,2286674,1723325,2170291,3096184,3001321,3251638,3314999,3468232,3826284,4304843,4097840,4278977,4032837,3886201,4635566,5204397,5716656,6488610,7536984,7461276,8874961,9258911
Arizona,511,   Publishing industries (except Internet),Thousands of dollars,276352,274503,434064,214858,143103,443909,519892,768575,909451,821270,1048833,800336,631133,725061,705051,878253,852976,900366,737192,759958,991893,839997,1089948,1214981
Arizona,512,   Motion picture and sound recording industries,Thousands of dollars,52000,134224,211436,77275,130890,204027,98039,164556,56166,73585,102269,158383,133535,121514,99552,95185,106204,89719,92655,122404,105400,71258,64129,32433
Arizona,"515, 517",   Broadcasting (except Internet) and telecommunications,Thousands of dollars,1539965,1703212,1648501,1777579,1939965,2009969,1965836,1803406,1894131,2029677,2330852,2667204,2564988,2400256,2176467,1980448,2568854,2854442,3638180,3977959,4342255,4993760,5843647,5970606
Arizona,"518, 519","   Data processing, hosting, and other information services",Thousands of dollars,90066,131069,-7326,-346387,-43667,438278,417555,515101,455251,543700,344329,678919,768184,1032147,1051766,932316,1107531,1359870,1248629,1628289,2097436,1556261,1877237,2040891
Arizona,"52, 53","  Finance, insurance, real estate, rental, and leasing",Thousands of dollars,18308949,19905683,22926723,24596879,26982700,29252826,30528074,33077196,37308968,34776761,37210706,40969480,39198166,38739267,39458845,43225963,45941075,46484536,48261029,50582446,50046732,53374225,56775447,58770591
Arizona,52,   Finance and insurance,Thousands of dollars,3913677,4556098,5200884,5361926,5876611,5987926,6977005,7697701,8171664,4188569,4164619,2723578,3070682,3968711,4928710,7129736,6397647,6209170,7189423,7514927,6075591,7179992,7483804,8797543
Arizona,521-522,"    Monetary Authorities- central bank, credit intermediation, and related services",Thousands of dollars,1699103,2017894,2766279,2487312,(D),(D),(D),(D),5691115,1914143,2031242,1426605,1224335,393158,(D),(D),(D),(D),(D),(D),3789902,4158795,4223183,4626901
Arizona,523,"    Securities, commodity contracts, and other financial investments and related activities",Thousands of dollars,161698,89119,-124,-105296,233697,181521,114699,53722,187511,246283,-103241,-773802,86632,-1850,-242280,197464,408384,11283,-5185,350153,129644,426462,586130,617379
Arizona,524,    Insurance carriers and related activities,Thousands of dollars,2025958,2357610,2305331,2862725,2250006,1871720,2332213,3253477,1832037,1571456,2051356,1957308,1736676,3532482,3470658,4435786,3557095,2645541,3119128,2812475,1762181,1924340,2030574,2594126
Arizona,525,"    Funds, trusts, and other financial vehicles",Thousands of dollars,26918,91475,129399,117184,(D),(D),(D),(D),461001,456687,185263,113467,23039,44922,(D),(D),(D),(D),(D),(D),393865,670395,643917,959137
Arizona,53,   Real estate and rental and leasing,Thousands of dollars,14395272,15349584,17725840,19234953,21106089,23264900,23551069,25379496,29137304,30588191,33046087,38245902,36127484,34770556,34530135,36096227,39543428,40275366,41071606,43067520,43971141,46194233,49291643,49973048
Arizona,531,    Real estate,Thousands of dollars,13071857,13787497,15745013,17104498,18586908,20647117,21215987,23353608,27072854,27924681,30714138,35797045,33870588,32759184,32611307,33744743,36953296,37559034,37680582,39022863,40431693,42770531,45190003,46439494
Arizona,532-533,    Rental and leasing services and lessors of nonfinancial intangible assets,Thousands of dollars,1323414,1562087,1980826,2130455,2519181,2617783,2335082,2025888,2064450,2663511,2331949,2448856,2256896,2011372,1918828,2351484,2590132,2716332,3391024,4044657,3539448,3423703,4101640,3533554
Arizona,"54, 55, 56",  Professional and business services,Thousands of dollars,3069913,3070121,3500739,3505992,3761539,4201863,4789577,5717103,6168100,6581012,6984704,7789250,7465801,7434450,7650670,7574651,7620439,7915751,8275834,8507474,9184755,9759357,10085763,10645064
Arizona,54,"   Professional, scientific, and technical services",Thousands of dollars,2011078,2033712,2243981,2170365,2245239,2652487,2816208,3318332,3470595,3727837,4012194,4590945,4236038,4336464,4647875,4601783,4439948,4510707,4810157,4964234,5285344,5773980,5735400,5920498
Arizona,5411,    Legal services,Thousands of dollars,362944,383733,391781,410718,448380,476721,508899,584639,630676,699169,776598,1001515,864543,810635,863773,889567,845102,888357,899936,1021821,1027803,1133315,1215767,1340868
Arizona,5415,    Computer systems design and related services,Thousands of dollars,115167,122222,171979,125464,107066,82149,196555,341066,336145,365214,444832,453355,557796,522367,717531,484743,415092,290217,510025,560315,538131,739311,767193,610647
Arizona,"5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",Thousands of dollars,1532967,1527756,1680222,1634184,1689793,2093617,2110754,2392627,2503773,2663454,2790763,3136075,2813699,3003462,3066571,3227473,3179753,3332133,3400195,3382099,3719411,3901354,3752440,3968984
Arizona,55,   Management of companies and enterprises,Thousands of dollars,121672,130187,139651,152457,169776,179969,204145,238224,217199,234203,266466,297929,330032,304179,307145,341153,384675,410460,400437,402563,421008,375038,416984,469390
Arizona,56,   Administrative and support and waste management and remediation services,Thousands of dollars,937162,906222,1117106,1183170,1346524,1369407,1769224,2160547,2480306,2618972,2706044,2900376,2899732,2793807,2695650,2631715,2795817,2994583,3065241,3140676,3478403,3610338,3933378,4255176
Arizona,561,    Administrative and support services,Thousands of dollars,796071,768875,868501,921299,1019251,1009819,1252696,1424709,1799392,1981766,2221609,2353731,2193727,2223029,2287302,2315935,2477632,2586317,2615675,2772622,2978632,3098798,3473108,3809866
Arizona,562,    Waste management and remediation services,Thousands of dollars,141092,137347,248605,261871,327273,359587,516529,735838,680913,637206,484435,546645,706005,570778,408348,315780,318185,408266,449566,368055,499770,511540,460270,445310
Arizona,"61, 62","  Educational services, health care, and social assistance",Thousands of dollars,1375270,1413888,1481169,1571247,1704774,1829530,2078083,2372085,2438178,2652583,2731401,3357032,3960127,4181967,4409190,4373981,4339077,4364212,4563800,4954395,5163429,5210031,5598096,6153819
Arizona,61,   Educational services,Thousands of dollars,99059,85157,91532,113744,112510,93674,161702,266042,274461,286139,300698,412871,582754,695295,688309,686502,660554,650936,678007,675546,665924,716356,818938,479028
Arizona,62,   Health care and social assistance,Thousands of dollars,1276211,1328730,1389637,1457503,1592264,1735856,1916382,2106043,2163717,2366444,2430703,2944161,3377372,3486672,3720881,3687479,3678523,3713276,3885793,4278849,4497505,4493675,4779158,5674791
Arizona,621,    Ambulatory health care services,Thousands of dollars,894967,919202,949959,1013378,1120617,1203166,1296922,1383297,1510670,1648155,1662525,1939305,2196951,2312583,2542846,2523731,2553025,2556188,2660767,2989144,3162883,3106462,3289196,4106194
Arizona,622,    Hospitals,Thousands of dollars,248290,263030,287837,281574,287695,343107,404970,515027,443504,484202,529883,736437,911877,922508,938087,940215,898749,919496,970202,1027140,1082289,1135095,1219408,1296127
Arizona,623,    Nursing and residential care facilities,Thousands of dollars,43382,46172,46485,44332,47614,53195,54932,49280,45486,44994,40926,63737,81970,79284,86295,91515,93785,103724,109497,109557,111779,119541,128303,156319
Arizona,624,    Social assistance,Thousands of dollars,89572,100327,105356,118219,136338,136388,159559,158439,164058,189093,197369,204682,186574,172297,153653,132018,132964,133868,145326,153008,140554,132577,142251,116151
Arizona,"71, 72","  Arts, entertainment, recreation, accommodation, and food services",Thousands of dollars,1286818,1311912,1506071,1754740,1476660,1770277,2109882,2580741,3227175,3395575,3240255,2623718,2585051,2649899,2871395,3484235,3808127,3003763,3345488,3596093,3892956,4083570,3737307,3647581
Arizona,71,"   Arts, entertainment, and recreation",Thousands of dollars,499940,522737,563290,630688,474699,629532,836045,757797,708085,570550,498998,386666,387231,410219,479335,788874,990603,1071880,1065233,1206663,1291254,1219928,1035984,581542
Arizona,711-712,"    Performing arts, spectator sports, museums, and related activities",Thousands of dollars,304523,385958,394496,454156,407053,563415,761956,617778,546028,394928,303279,203859,210672,180208,262905,518934,625677,682219,654698,874909,1012555,978516,777488,354320
Arizona,713,"    Amusement, gambling, and recreation industries",Thousands of dollars,195417,136779,168794,176532,67646,66117,74089,140018,162057,175622,195720,182808,176559,230011,216430,269940,364926,389662,410535,331754,278700,241412,258496,227222
Arizona,72,   Accommodation and food services,Thousands of dollars,786878,789175,942781,1124052,1001961,1140745,1273837,1822945,2519091,2825025,2741256,2237052,2197820,2239680,2392060,2695361,2817525,1931883,2280255,2389430,2601702,2863642,2701323,3066039
Arizona,721,    Accommodation,Thousands of dollars,414074,367959,442673,539505,452590,502823,501925,625935,1105798,1134687,1238026,815444,736605,893969,1158409,1515710,1666009,668347,765211,739795,871479,1111408,780465,435091
Arizona,722,    Food services and drinking places,Thousands of dollars,372804,421216,500109,584547,549371,637922,771912,1197010,1413292,1690338,1503230,1421608,1461215,1345711,1233651,1179651,1151516,1263535,1515044,1649635,1730223,1752233,1920858,2630948
Arizona,81,  Other services (except government and government enterprises),Thousands of dollars,1217166,1419971,1436267,1499022,1148017,1265763,1109881,1155875,1355006,1505253,1397615,1200196,1195906,1299155,1278695,1367333,1360481,1443936,1439626,1456416,1459456,1490037,1564602,1511712
Arizona,..., Government and government enterprises,Thousands of dollars,4577021,4853398,4977639,5025610,4957489,5013126,5365669,5742662,6377805,6821032,6931089,7403671,6704409,8086555,8452234,9033549,9144905,8996497,8891079,9480324,10083402,9934277,10057964,10547976
Arizona,...,  Federal civilian,Thousands of dollars,683939,764443,806611,869729,876164,931514,937899,972081,1037938,1039653,1143749,1280539,1287407,1222674,1191436,1199967,1155228,1151802,1396812,1468264,1662478,1706163,1675569,1804216
Arizona,...,  Military,Thousands of dollars,796851,839548,828666,799506,759731,792296,886502,934496,950269,950596,977522,1191125,1483439,1666568,1695954,1689663,1671666,1622710,1567561,1594330,1680512,1624335,1606717,1636007
Arizona,...,  State and local,Thousands of dollars,3096231,3249406,3342362,3356374,3321594,3289316,3541268,3836085,4389598,4830783,4809818,4932007,3933563,5197313,5564844,6143919,6318011,6221986,5926706,6417730,6740412,6603778,6775678,7107753
Arizona,"11, 21",Natural resources and mining,Thousands of dollars,1724915,1745360,1751533,1908575,1621332,1626783,1897545,2838488,3791834,4604189,5167561,4853491,4249619,5875307,7518161,6039383,5556155,5238505,3854051,3579317,4816110,4559064,4629325,4910440
Arizona,"42, 44-45",Trade,Thousands of dollars,4531542,5179933,5181996,5297579,5196188,5338066,6002470,6606559,7661268,8320045,8157745,7785448,7787396,8408610,8357003,9512732,9727687,9995970,10634852,10847107,11073664,11311927,11729677,13985846
Arizona,"22, 48-49",Transportation and utilities,Thousands of dollars,2775264,2615324,2819835,2769825,2665984,2410534,2780432,3376011,3658388,4449356,4268689,4375888,4658894,5548991,5523699,5805405,5753008,6332107,6547697,6770190,6834599,6575873,7207234,6269531
Arizona,"31-33, 51",Manufacturing and information,Thousands of dollars,13227818,13184944,14701645,11800369,12002629,13710719,16964196,12488056,11249009,12387401,14372772,13800736,12008843,13600729,13884376,14404592,12735287,14700463,16571945,17763648,20277442,21752228,23855298,23047646
