Country,State,Year,GDP,Population,Sector,All GHG,CH4,CO2,N2O,F-Gas
US,MA,1997,90725167000,6226058,Commercial,9.50989367,0.029828151,0,0.63940461,0
US,MA,1998,91037944000,6271838,Commercial,8.129563444,0.020232116,0,0.62103663,0
US,MA,1999,93358949000,6317345,Commercial,6.238746899,0.020597494,0,0.543862671,0
US,MA,2000,97109045000,6361104,Commercial,6.813622765,0.021268413,0,0.499721201,0
US,MA,2001,101676000000,6397634,Commercial,5.7893439,0.022102788,0,0.472969347,0
US,MA,2002,108320000000,6417206,Commercial,5.910523342,0.019153703,0,0.426101799,0
US,MA,2003,113958000000,6422565,Commercial,7.135849158,0.01773242,0,0.405072686,0
US,MA,2004,117149000000,6412281,Commercial,6.561536613,0.018991361,0,0.367377836,0
US,MA,2005,125287000000,6403290,Commercial,6.699122309,0.020738,0,0.313468342,0
US,MA,2006,131575000000,6410084,Commercial,5.028057077,0.018431816,0,0.260092701,0
US,MA,2007,137163000000,6431559,Commercial,5.36703293,0.019385471,0,0.221944096,0
US,MA,2008,142283000000,6468967,Commercial,5.615093497,0.019020125,0,0.196560284,0
US,MA,2009,150306000000,6517613,Commercial,5.819326232,0.016233361,0,0.172917035,0
US,MA,2010,161879000000,6566440,Commercial,6.746184641,0.02035272,0,0.149894675,0
US,MA,2011,164549000000,6614218,Commercial,6.357645651,0.019577812,0,0.135167613,0
US,MA,2012,171457000000,6664269,Commercial,5.259808197,0.018726245,0,0.140639321,0
US,MA,2013,174179000000,6715158,Commercial,6.791165156,0.018251401,0,0.133065478,0
US,MA,2014,176005000000,6764864,Commercial,7.182782733,0.018795141,0,0.11966508,0
US,MA,2015,186845000000,6797484,Commercial,7.598733707,0.024956279,0,0.112075414,0
US,MA,2016,193427000000,6827280,Commercial,7.0155672,0,0,0,0
US,MA,2017,194910000000,6863560,Commercial,7.359603169,1.588178366,0.888665955,0.044414675,0
US,MA,2018,208366000000,6885720,Commercial,7.90379349,1.640133934,0.89659744,0.045579442,0
US,MA,1997,90725167000,6226058,Electricity/Heat,26.09139784,2.076654189,0.745486373,0.053340513,0
US,MA,1998,91037944000,6271838,Electricity/Heat,26.52992658,2.193043383,0.852718511,0.055819537,0
US,MA,1999,93358949000,6317345,Electricity/Heat,23.74859023,2.335113382,0.86011558,0.05517772,0
US,MA,2000,97109045000,6361104,Electricity/Heat,21.90075379,2.383057353,0.914416055,0.056243858,0
US,MA,2001,101676000000,6397634,Electricity/Heat,21.70668205,2.521671004,1.03020952,0.057266758,0
US,MA,2002,108320000000,6417206,Electricity/Heat,22.60867141,2.64090015,1.108987863,0.058373925,0
US,MA,2003,113958000000,6422565,Electricity/Heat,24.71782338,2.773803276,1.131474403,0.058187556,0
US,MA,2004,117149000000,6412281,Electricity/Heat,23.45508658,2.819517304,1.109202074,0.059556896,0
US,MA,2005,125287000000,6403290,Electricity/Heat,24.18711332,2.846367263,0.871134692,0.059886352,0
US,MA,2006,131575000000,6410084,Electricity/Heat,21.31607265,2.886754172,1.005654208,0.059483371,0
US,MA,2007,137163000000,6431559,Electricity/Heat,23.3529957,2.930955936,1.413703827,0.059688002,0
US,MA,2008,142283000000,6468967,Electricity/Heat,19.88624468,2.856556014,1.235174231,0.061317988,0
US,MA,2009,150306000000,6517613,Electricity/Heat,17.33403341,2.884016145,1.358118325,0.060548119,0
US,MA,2010,161879000000,6566440,Electricity/Heat,18.05411717,2.711191272,1.1951911,0.061320898,0
US,MA,2011,164549000000,6614218,Electricity/Heat,14.23892307,2.771785017,1.276744996,0.06142337,0
US,MA,2012,171457000000,6664269,Electricity/Heat,12.07422179,2.7832902,1.310632265,0.06268726,0
US,MA,2013,174179000000,6715158,Electricity/Heat,12.55513922,2.760777219,1.237912424,0.062674468,0
US,MA,2014,176005000000,6764864,Electricity/Heat,10.72431559,2.793239098,1.37727382,0.062740146,0
US,MA,2015,186845000000,6797484,Electricity/Heat,11.27857913,2.747848498,1.480739051,0.062740278,0
US,MA,2016,193427000000,6827280,Electricity/Heat,10.68071495,2.833020378,1.69702796,0.062764493,0
US,MA,2017,194910000000,6863560,Electricity/Heat,10.27497298,0,0,0,0
US,MA,2018,208366000000,6885720,Electricity/Heat,7.679224461,0.042538915,15.90923345,3.238056223,0
US,MA,1997,90725167000,6226058,Energy,87.51171589,0.047006694,17.93066087,2.897815074,0
US,MA,1998,91037944000,6271838,Energy,85.29578482,0.042490475,18.03894521,2.755755676,0
US,MA,1999,93358949000,6317345,Energy,82.80643011,0.039806591,17.15318047,2.510252942,0
US,MA,2000,97109045000,6361104,Energy,83.95069197,0.039724518,17.89611656,2.825136015,0
US,MA,2001,101676000000,6397634,Energy,83.62898893,0.034157566,16.217112,2.771250754,0
US,MA,2002,108320000000,6417206,Energy,84.39245976,0.03326502,18.31008143,2.929373457,0
US,MA,2003,113958000000,6422565,Energy,85.76593378,0.031359375,18.79935243,2.940404847,0
US,MA,2004,117149000000,6412281,Energy,84.05733877,0.031946055,19.05462587,2.824501944,0
US,MA,2005,125287000000,6403290,Energy,85.38641843,0.030471762,18.61326303,2.900058917,0
US,MA,2006,131575000000,6410084,Energy,77.40258736,0.028336952,19.58413146,3.00720065,0
US,MA,2007,137163000000,6431559,Energy,80.65670682,0.026088588,19.57967869,3.000975641,0
US,MA,2008,142283000000,6468967,Energy,77.52626265,0.023573316,16.89741925,2.908421299,0
US,MA,2009,150306000000,6517613,Energy,71.11137037,0.021730685,19.6180581,3.138819449,0
US,MA,2010,161879000000,6566440,Energy,72.6413163,0.021866793,16.40543378,2.966966924,0
US,MA,2011,164549000000,6614218,Energy,68.90996896,0.021491501,15.40191631,3.010880438,0
US,MA,2012,171457000000,6664269,Energy,62.53273427,0.020444424,16.29782247,3.557511344,0
US,MA,2013,174179000000,6715158,Energy,66.37541722,0.021427145,16.98542547,3.656008689,0
US,MA,2014,176005000000,6764864,Energy,64.49100059,0.0216753,17.43982302,3.593593173,0
US,MA,2015,186845000000,6797484,Energy,66.3007385,0.022698426,15.81522227,3.399357221,0
US,MA,2016,193427000000,6827280,Energy,64.74530105,0.022145512,15.2500643,3.369029178,0
US,MA,2017,194910000000,6863560,Energy,64.78447233,0.02305382,14.86039862,3.495815301,0
US,MA,2018,208366000000,6885720,Energy,63.95457498,0,0,0,0
US,MA,1997,90725167000,6226058,Fugitive Emissions,0,0.77214632,0.054265317,0.055301621,0
US,MA,1998,91037944000,6271838,Fugitive Emissions,0,0.805692762,0.061838319,0.046599914,0
US,MA,1999,93358949000,6317345,Fugitive Emissions,0,0.866054677,0.015359023,0.050932506,0
US,MA,2000,97109045000,6361104,Fugitive Emissions,0,0.948295169,0.023644174,0.055374887,0
US,MA,2001,101676000000,6397634,Fugitive Emissions,0,1.077071205,0.019538911,0.049291358,0
US,MA,2002,108320000000,6417206,Fugitive Emissions,0,1.171055743,0.01684836,0.049306088,0
US,MA,2003,113958000000,6422565,Fugitive Emissions,0,1.2858224,0.01945527,0.056502591,0
US,MA,2004,117149000000,6412281,Fugitive Emissions,0,1.419041674,0.051750583,0.058756329,0
US,MA,2005,125287000000,6403290,Fugitive Emissions,0,1.566821687,0.030393199,0.050262933,0
US,MA,2006,131575000000,6410084,Fugitive Emissions,0,1.608184179,0.05662787,0.043546618,0
US,MA,2007,137163000000,6431559,Fugitive Emissions,0,1.653967104,0.179472522,0.044440368,0
US,MA,2008,142283000000,6468967,Fugitive Emissions,0,1.703809585,0.330417762,0.042205487,0
US,MA,2009,150306000000,6517613,Fugitive Emissions,0,1.758039498,0.337368165,0.034664227,0
US,MA,2010,161879000000,6566440,Fugitive Emissions,0,1.669492158,0.274983665,0.031651006,0
US,MA,2011,164549000000,6614218,Fugitive Emissions,0,1.691517525,0.243817347,0.031172889,0
US,MA,2012,171457000000,6664269,Fugitive Emissions,0,1.491946256,0,0.024966211,0
US,MA,2013,174179000000,6715158,Fugitive Emissions,0,1.590769746,0,0.02571467,0
US,MA,2014,176005000000,6764864,Fugitive Emissions,0,1.614914632,0,0.023063048,0
US,MA,2015,186845000000,6797484,Fugitive Emissions,0,1.639967799,0.338659977,0.028968339,0
US,MA,2016,193427000000,6827280,Fugitive Emissions,0,1.665496481,0.207862023,0.027056287,0
US,MA,2017,194910000000,6863560,Fugitive Emissions,0,1.578283862,0.154221319,0.02701949,0
US,MA,2018,208366000000,6885720,Fugitive Emissions,0,1.591545426,0.160516514,0.02766177,0
US,MA,1997,90725167000,6226058,Industrial Processes,1.88176813,0.116197061,0.623598707,0.137083019,0
US,MA,1998,91037944000,6271838,Industrial Processes,2.137303279,0.114328515,0.645257978,0.142765104,0
US,MA,1999,93358949000,6317345,Industrial Processes,2.401596258,0.116552059,0.699998177,0.159063478,0
US,MA,2000,97109045000,6361104,Industrial Processes,2.570074745,0.125598163,0.711218048,0.150829911,0
US,MA,2001,101676000000,6397634,Industrial Processes,2.573968057,0.125122016,0.722415005,0.158749693,0
US,MA,2002,108320000000,6417206,Industrial Processes,2.753217052,0.116934068,0.800555518,0.154600505,0
US,MA,2003,113958000000,6422565,Industrial Processes,2.782237785,0.118055956,0.776092731,0.140716792,0
US,MA,2004,117149000000,6412281,Industrial Processes,2.801818955,0.116276433,0.815192816,0.155622153,0
US,MA,2005,125287000000,6403290,Industrial Processes,2.825481119,0.110218004,0.832993849,0.155603144,0
US,MA,2006,131575000000,6410084,Industrial Processes,2.909940641,0.115197046,0.87214285,0.152175884,0
US,MA,2007,137163000000,6431559,Industrial Processes,2.998924305,0.116434264,0.882019506,0.12483892,0
US,MA,2008,142283000000,6468967,Industrial Processes,3.181449804,0.111534416,0.899927689,0.129616173,0
US,MA,2009,150306000000,6517613,Industrial Processes,3.472300998,0.120028091,0.878306535,0.110955732,0
US,MA,2010,161879000000,6566440,Industrial Processes,3.682655642,0.122621494,0.699457101,0.078293319,0
US,MA,2011,164549000000,6614218,Industrial Processes,3.840048283,0.121681509,0.705515944,0.083260476,0
US,MA,2012,171457000000,6664269,Industrial Processes,3.87907108,0.119788191,0.820896311,0.062258699,0
US,MA,2013,174179000000,6715158,Industrial Processes,3.91318145,0.115627298,0.915769254,0.040499505,0
